,0,Label
12314,-0.008605327,
12315,-0.011091152,
12316,0.015602575,
12317,-0.003572187,
12318,0.0042411354,
12319,0.0017650264,
12320,-0.0016214307,
12321,-0.00032030419,
12322,0.021630947,
12323,-0.03309493,
12324,-0.015628058,
12325,-0.0071325367,
12326,-0.0041416436,
12327,-0.003590182,
12328,-0.015433167,
12329,-0.017887048,
12330,-0.016154598,
12331,0.014784867,
12332,-0.0054585906,
12333,0.011494581,
12334,0.0052060666,
12335,-0.00096203573,
12336,0.0010686526,
12337,0.02892482,
12338,-0.021755135,
12339,0.023245439,
12340,0.004237038,
12341,0.024277877,
12342,0.013256611,
12343,0.00092568866,
12344,-0.013215441,
12345,-0.01319895,
12346,-0.010862786,
12347,0.0014169302,
12348,-0.004122126,
12349,-0.018809263,
12350,-0.0012697801,
12351,0.0036497985,
12352,-0.018576538,
12353,0.0065711234,
12354,-0.0074187494,
12355,0.022028062,
12356,-0.017891856,
12357,-0.0008729315,
12358,-0.023241775,
12359,0.01470312,
12360,-0.13606718,
12361,-0.11985036,
12362,-0.023689013,
12363,-0.042456966,
12364,0.01868689,
12365,-0.002377729,
12366,-0.05618546,
12367,0.025464216,
12368,-0.010758596,
12369,-0.035949163,
12370,-0.08248308,
12371,0.014881099,
12372,0.045211308,
12373,0.02876064,
12374,0.0355877,
12375,0.03735846,
12376,0.115899324,
12377,0.047851633,
12378,0.07702886,
12379,-0.07672276,
12380,-0.035065655,
12381,-0.0014839945,
12382,0.049079966,
12383,-0.035353728,
12384,-0.01004697,
12385,-0.014606869,
12386,0.00501651,
12387,-0.011530632,
12388,0.030071903,
12389,0.0064073307,
12390,3.225915e-05,
12391,-0.02038029,
12392,0.029127462,
12393,0.030314192,
12394,0.04268289,
12395,-0.0038823383,
12396,0.03758626,
12397,0.035564363,
12398,0.03567058,
12399,0.005912038,
12400,-0.012654497,
12401,0.027860964,
12402,0.01062247,
12403,-0.02639237,
12404,-0.015722778,
12405,0.009652724,
12406,0.0031774002,
12407,-0.032230698,
12408,0.006395173,
12409,0.033141714,
12410,0.038285147,
12411,0.024516732,
12412,0.044123743,
12413,-0.052743584,
12414,0.048483286,
12415,-0.010870178,
12416,0.057678986,
12417,0.023996385,
12418,0.020202333,
12419,-0.0236309,
12420,-0.0396999,
12421,-0.08376775,
12422,0.03005311,
12423,-0.09365832,
12424,-0.017079415,
12425,-0.008434694,
12426,-0.0038115769,
12427,-0.065506876,
12428,0.016641164,
12429,0.0188055,
12430,-0.061941206,
12431,0.004636986,
12432,0.076789066,
12433,-0.0083349375,
12434,0.022594018,
12435,0.011176098,
12436,0.009630905,
12437,0.0990199,
12438,0.0058058496,
12439,-0.014518483,
12440,-0.02575973,
12441,-0.02147812,
12442,0.018817537,
12443,0.015128626,
12444,0.016806768,
12445,-0.021337152,
12446,-0.010947881,
12447,0.010647675,
12448,-0.010330779,
12449,-0.00027488987,
12450,-0.026655234,
12451,-0.025054077,
12452,0.0136526255,
12453,0.013269681,
12454,-0.01527014,
12455,0.01592891,
12456,0.015299089,
12457,0.00798439,
12458,0.01392507,
12459,-0.029673912,
12460,-0.038796123,
12461,-0.042185623,
12462,0.049341362,
12463,-0.016327184,
12464,0.024912406,
12465,0.0006741993,
12466,0.009888772,
12467,0.0010018549,
12468,-0.0053678057,
12469,-0.002005822,
12470,-0.026205594,
12471,-0.022183955,
12472,0.031956226,
12473,0.005853818,
12474,-0.012926814,
12475,0.010625044,
12476,0.023548951,
12477,0.016733285,
12478,0.015024704,
12479,-0.011231406,
12480,0.0067877187,
12481,0.0026398264,
12482,0.0029145926,
12483,-0.032088842,
12484,0.02248722,
12485,-0.01660993,
12486,-0.0056554372,
12487,-0.014152719,
12488,0.002968308,
12489,0.003029053,
12490,0.009657716,
12491,0.013803486,
12492,-0.007621454,
12493,0.00052160537,
12494,0.0030452893,
12495,-0.03075794,
12496,0.007379682,
12497,0.03509617,
12498,0.02180636,
12499,-0.015408976,
12500,0.006825311,
12501,-0.010088342,
12502,0.007250284,
12503,-0.038862795,
12504,0.026627047,
12505,-0.018639332,
12506,-0.010462048,
12507,-0.025195044,
12508,-0.0016993117,
12509,-0.005029721,
12510,0.012207842,
12511,0.003888882,
12512,-0.009469926,
12513,-0.0060693957,
12514,0.0017971569,
12515,-0.01682721,
12516,0.013154142,
12517,0.03433469,
12518,0.034347136,
12519,-0.020089354,
12520,-0.009499393,
12521,-0.053476196,
12522,0.022005422,
12523,-0.06500249,
12524,0.029942378,
12525,0.018607615,
12526,-0.011249733,
12527,-0.06508259,
12528,-0.033501558,
12529,-0.013339974,
12530,-0.012019253,
12531,0.003305002,
12532,0.05628221,
12533,0.008986281,
12534,0.035668902,
12535,-0.02124879,
12536,0.033130497,
12537,0.017497472,
12538,-0.021371698,
12539,0.013787158,
12540,0.027797233,
12541,-0.075895384,
12542,0.05732839,
12543,-0.071386725,
12544,0.0108946115,
12545,0.052610073,
12546,0.004400479,
12547,-0.03311716,
12548,-0.027278034,
12549,0.0114704305,
12550,-0.026658276,
12551,0.031845838,
12552,0.050861593,
12553,-0.008061136,
12554,0.049559157,
12555,-0.0007748406,
12556,0.033871427,
12557,0.07374513,
12558,0.018990545,
12559,0.02981262,
12560,-0.03793586,
12561,0.004827812,
12562,0.040187605,
12563,-0.053781714,
12564,0.06734001,
12565,0.05145861,
12566,0.055206347,
12567,-0.053389836,
12568,-0.057906814,
12569,0.05556143,
12570,-0.007893886,
12571,0.011580437,
12572,0.025967045,
12573,-0.013428966,
12574,0.02272688,
12575,-0.020098172,
12576,0.030119117,
12577,0.08223445,
12578,-0.047646016,
12579,-0.004171463,
12580,0.021755222,
12581,-0.0018004508,
12582,0.0013487862,
12583,0.013792647,
12584,-0.014274349,
12585,0.015902456,
12586,-0.011714467,
12587,0.013769824,
12588,-0.018933674,
12589,0.022306412,
12590,0.009151235,
12591,-0.008896315,
12592,0.024530431,
12593,0.0022247275,
12594,0.023052238,
12595,-0.005701506,
12596,0.0066007706,
12597,0.017857965,
12598,-0.024534324,
12599,0.017582247,
12600,-0.020811396,
12601,-0.03981169,
12602,0.005129775,
12603,-0.02500029,
12604,0.025464404,
12605,0.007209924,
12606,0.0046209153,
12607,0.009266219,
12608,-0.025509406,
12609,0.024712808,
12610,0.010487962,
12611,0.023013312,
12612,0.023459146,
12613,0.009461092,
12614,0.034473352,
12615,0.00956342,
12616,0.013670623,
12617,-0.014692484,
12618,0.01912423,
12619,0.016136646,
12620,-0.018780509,
12621,-0.0034542428,
12622,0.018760463,
12623,0.013926681,
12624,0.020746222,
12625,0.0034450754,
12626,0.0050673634,
12627,0.0118676815,
12628,0.020310132,
12629,-0.009926366,
12630,0.00021529035,
12631,-0.011781057,
12632,0.006072283,
12633,0.023946704,
12634,0.004885315,
12635,-0.016277745,
12636,0.0016313865,
12637,-0.019042434,
12638,-0.01537398,
12639,-0.009881207,
12640,0.012548607,
12641,-0.03612511,
12642,0.023550509,
12643,-0.027067889,
12644,-0.020414064,
12645,0.031571575,
12646,0.021984914,
12647,-0.017058399,
12648,-0.021018235,
12649,-0.0068217516,
12650,-0.01585193,
12651,0.033307336,
12652,0.017081369,
12653,0.0030757957,
12654,0.0052295593,
12655,0.0020279954,
12656,-0.0072608595,
12657,0.008552748,
12658,-0.011091685,
12659,0.012241517,
12660,0.008830462,
12661,-0.027410218,
12662,0.0079363175,
12663,-0.017619476,
12664,-0.016403165,
12665,0.030510709,
12666,0.017251264,
12667,-0.014284648,
12668,-0.0145254135,
12669,-0.0063596615,
12670,-0.018919075,
12671,0.028044153,
12672,0.0070501687,
12673,0.0010548355,
12674,0.009367704,
12675,0.016392758,
12676,-0.0022774609,
12677,0.0045394106,
12678,-0.0069699027,
12679,0.031994328,
12680,0.014547596,
12681,-0.028824307,
12682,0.033601202,
12683,-0.0469133,
12684,0.03720451,
12685,0.006397171,
12686,-0.0074391044,
12687,-0.052059233,
12688,-0.023490397,
12689,0.008248631,
12690,-0.023475122,
12691,0.017418157,
12692,0.07092564,
12693,-0.01655121,
12694,0.041462816,
12695,-0.022844275,
12696,0.03807645,
12697,0.040997896,
12698,-0.009427332,
12699,0.022096867,
12700,0.0049952893,
12701,0.009426556,
12702,-0.01231577,
12703,-0.014758546,
12704,0.018318832,
12705,-0.020841898,
12706,-0.01009956,
12707,-0.011603754,
12708,0.007590254,
12709,-0.0002186127,
12710,0.01712975,
12711,0.0047136936,
12712,-0.016654672,
12713,-0.003073907,
12714,-0.0038245134,
12715,-0.024912843,
12716,0.002110325,
12717,0.016595801,
12718,0.015731832,
12719,-0.01708172,
12720,-0.017266037,
12721,-0.007811352,
12722,0.04004196,
12723,0.004749937,
12724,0.008829735,
12725,-0.020631112,
12726,0.0023023714,
12727,0.0056986054,
12728,-0.015035953,
12729,0.009210911,
12730,-0.032817878,
12731,-0.025014315,
12732,0.02721773,
12733,0.00821387,
12734,-0.020096093,
12735,0.022858774,
12736,0.008797815,
12737,0.00033892225,
12738,0.011035902,
12739,-0.019521061,
12740,0.006094751,
12741,-0.045738116,
12742,-0.009173637,
12743,-0.09843892,
12744,-0.03860405,
12745,-0.03059629,
12746,0.028948255,
12747,-0.079886205,
12748,0.048784696,
12749,-0.028148172,
12750,0.0027415215,
12751,0.004649471,
12752,-0.029024659,
12753,-0.006720898,
12754,0.06239006,
12755,-0.028374532,
12756,0.012067854,
12757,0.05026608,
12758,0.00041305553,
12759,0.013315763,
12760,-0.04934662,
12761,-0.04905816,
12762,0.021273423,
12763,-0.03524341,
12764,0.0018679308,
12765,0.040496342,
12766,-0.016896147,
12767,-0.06827595,
12768,-0.010550067,
12769,-0.031077337,
12770,-0.034587257,
12771,0.00591234,
12772,0.04479802,
12773,-0.012785616,
12774,0.02950472,
12775,0.014954329,
12776,-0.0054934225,
12777,0.055896275,
12778,0.054164816,
12779,0.0020372376,
12780,-0.02226872,
12781,-0.02129362,
12782,0.019026218,
12783,-0.06416052,
12784,-0.0014193989,
12785,0.017445274,
12786,-0.015750742,
12787,-0.013373525,
12788,0.02580006,
12789,0.0005433522,
12790,-0.036546007,
12791,0.018749107,
12792,0.008315679,
12793,-0.021199558,
12794,-0.0059541576,
12795,-0.032715164,
12796,0.02502849,
12797,0.0040381663,
12798,0.0050643217,
12799,-0.0014801079,
12800,0.016430791,
12801,-0.0054229987,
12802,0.016163265,
12803,-0.024223844,
12804,-0.009044541,
12805,-0.015777478,
12806,0.020021562,
12807,0.0017374405,
12808,0.0064376723,
12809,-0.016649835,
12810,0.0067495294,
12811,-0.008721115,
12812,0.0028693986,
12813,-0.010667172,
12814,-0.008447991,
12815,0.012573798,
12816,0.010441439,
12817,0.004590201,
12818,0.022256467,
12819,0.006392257,
12820,0.016430791,
12821,-0.0054229987,
12822,0.016163265,
12823,-0.024223844,
12824,-0.009044541,
12825,-0.015777478,
12826,0.020021562,
12827,0.0017374405,
12828,0.0064376723,
12829,-0.016649835,
12830,0.0067495294,
12831,-0.008721115,
12832,0.0028693986,
12833,-0.010667172,
12834,-0.008447991,
12835,0.012573798,
12836,0.010441439,
12837,0.004590201,
12838,0.022256467,
12839,0.006392257,
12840,-0.00052059256,
12841,-0.051174033,
12842,-0.012726644,
12843,-0.032184258,
12844,-0.004896432,
12845,0.004947708,
12846,-0.017462628,
12847,-0.0060991906,
12848,-0.0076128445,
12849,-0.008474264,
12850,-0.0085754,
12851,0.02526103,
12852,-0.0068330895,
12853,0.053600684,
12854,0.058825284,
12855,-0.015711736,
12856,0.028711766,
12857,0.045503553,
12858,0.022249278,
12859,-0.012963925,
12860,0.010780207,
12861,-0.04254753,
12862,0.005565211,
12863,-0.057173923,
12864,0.008162261,
12865,0.00627167,
12866,-0.005910336,
12867,-0.0021550413,
12868,-0.0063047623,
12869,0.009133945,
12870,-0.009035699,
12871,0.000992796,
12872,-0.0016692437,
12873,0.033259224,
12874,0.024861474,
12875,-0.019165847,
12876,0.04361759,
12877,0.047652703,
12878,0.028453022,
12879,-0.021847967,
12880,-0.015532246,
12881,-0.024105879,
12882,-0.0034197485,
12883,-0.022687385,
12884,0.009324697,
12885,-0.0071740714,
12886,-0.021135721,
12887,-0.027367285,
12888,0.01898763,
12889,-0.008460138,
12890,0.014246985,
12891,-0.025137255,
12892,0.018148042,
12893,-0.0004516635,
12894,0.020180985,
12895,0.019627215,
12896,0.019629408,
12897,0.020227449,
12898,-0.011647058,
12899,-0.00076096226,
12900,0.01626949,
12901,0.017543893,
12902,-0.008160995,
12903,-0.022722231,
12904,0.006804463,
12905,0.012202193,
12906,-0.0015504019,
12907,-0.024937665,
12908,0.013512438,
12909,-0.010832617,
12910,0.005652958,
12911,-0.015638925,
12912,-0.012005558,
12913,0.0057680216,
12914,-0.010358008,
12915,-0.008022958,
12916,0.011246032,
12917,-0.007874421,
12918,-0.016428545,
12919,-0.02022395,
12920,-0.004009681,
12921,-0.009240553,
12922,-0.022690585,
12923,0.009525089,
12924,0.009718609,
12925,-0.0143460445,
12926,0.004352596,
12927,0.011287887,
12928,0.016711209,
12929,0.004665375,
12930,-0.017884271,
12931,0.011615903,
12932,0.022890935,
12933,0.02325871,
12934,-0.011534416,
12935,-0.0051115127,
12936,-0.013129905,
12937,-0.01868243,
12938,0.0023114579,
12939,-0.009767266,
12940,-0.08092725,
12941,-0.08158911,
12942,0.041013137,
12943,-0.115766615,
12944,-0.039297335,
12945,0.06045522,
12946,0.032415584,
12947,-0.051361717,
12948,-0.02325749,
12949,0.000317296,
12950,-0.04071367,
12951,0.022544138,
12952,0.06611039,
12953,0.0073157316,
12954,0.060056325,
12955,-0.013623748,
12956,0.030642275,
12957,0.13657048,
12958,0.06839533,
12959,-0.023255846,
12960,0.010826849,
12961,0.008159513,
12962,-0.020004045,
12963,-0.022792498,
12964,-0.017795052,
12965,-0.01217964,
12966,0.009237996,
12967,0.014324399,
12968,0.0017403715,
12969,0.028312258,
12970,0.017332,
12971,0.008986263,
12972,0.0013266779,
12973,0.019846635,
12974,0.0067208125,
12975,0.013973648,
12976,-0.0045333663,
12977,0.028426433,
12978,0.030451465,
12979,-0.014386074,
12980,-0.068085924,
12981,-0.0035431632,
12982,0.03407535,
12983,-0.12035552,
12984,0.064567946,
12985,-0.117313266,
12986,-0.06418694,
12987,0.015192463,
12988,0.015494694,
12989,-0.016002607,
12990,-0.059312247,
12991,-0.02846734,
12992,0.07327212,
12993,0.056469914,
12994,0.020693088,
12995,-0.016717916,
12996,0.0608797,
12997,-0.054761846,
12998,-0.06967591,
12999,-0.0464337,
13000,0.0041689943,
13001,-5.4801585e-05,
13002,-0.015933381,
13003,0.019509898,
13004,-0.0075860186,
13005,-0.008758655,
13006,-0.021126442,
13007,0.019972868,
13008,0.020156214,
13009,-0.01811942,
13010,-0.008006887,
13011,0.018408995,
13012,0.0012387064,
13013,-0.0131452745,
13014,-0.020318834,
13015,-0.013622105,
13016,-0.023027621,
13017,-0.019279392,
13018,0.00801986,
13019,0.00073277275,
13020,-0.04290243,
13021,-0.04258353,
13022,0.060076308,
13023,-0.03412523,
13024,0.049554273,
13025,-0.05230863,
13026,-0.0069047236,
13027,-0.025006315,
13028,-0.052887194,
13029,-0.08296026,
13030,0.014549874,
13031,0.01818542,
13032,0.04569253,
13033,0.028092569,
13034,0.034726616,
13035,-0.0024964423,
13036,0.05094738,
13037,0.00694173,
13038,0.032228246,
13039,0.030235145,
13040,-0.03436605,
13041,-0.039354306,
13042,0.020299776,
13043,-0.036145113,
13044,-0.02655703,
13045,0.009244775,
13046,0.02088919,
13047,-0.010342776,
13048,0.025547657,
13049,-0.01765042,
13050,-0.0010696375,
13051,-0.012310498,
13052,0.037030358,
13053,0.034249414,
13054,0.014924651,
13055,0.006263961,
13056,0.034076735,
13057,0.06018548,
13058,0.036772534,
13059,0.038306877,
13060,0.014164738,
13061,-0.06729663,
13062,-0.0134520065,
13063,-0.03296278,
13064,-0.006072414,
13065,-0.07965576,
13066,-0.020994158,
13067,-0.059672613,
13068,0.015654348,
13069,-0.06110526,
13070,-0.07855465,
13071,0.030957261,
13072,0.055789236,
13073,0.021414366,
13074,0.008833142,
13075,0.028129822,
13076,0.0016218713,
13077,-0.041783176,
13078,0.055346597,
13079,0.01523052,
13080,-0.01567916,
13081,-0.03899785,
13082,0.007947875,
13083,-0.012116919,
13084,0.062157243,
13085,-0.008316887,
13086,0.017331813,
13087,-0.023399198,
13088,-0.009792909,
13089,0.007320536,
13090,-0.017328603,
13091,-0.030440282,
13092,0.017450374,
13093,0.009525597,
13094,0.0069584018,
13095,0.035300113,
13096,0.04209266,
13097,0.07454239,
13098,0.010692717,
13099,0.031623084,
13100,0.006505219,
13101,-0.041847598,
13102,0.11063394,
13103,-0.16686937,
13104,0.026666025,
13105,-0.024128363,
13106,-0.07047968,
13107,-0.15380602,
13108,-0.039883915,
13109,-0.06432009,
13110,-0.068534985,
13111,0.0050516888,
13112,0.123205334,
13113,-0.0064686825,
13114,0.09244392,
13115,0.06230317,
13116,-0.01350039,
13117,0.10639617,
13118,0.15561861,
13119,0.010174846,
13120,-0.02520249,
13121,-0.008588139,
13122,0.013121249,
13123,-0.044273823,
13124,-0.001494626,
13125,0.012524133,
13126,0.025355024,
13127,-0.045609083,
13128,-0.009186133,
13129,-0.008841583,
13130,-0.015195962,
13131,-0.016109949,
13132,0.008781698,
13133,0.010277109,
13134,0.007824013,
13135,0.026714453,
13136,0.044384927,
13137,0.044383593,
13138,0.028664835,
13139,0.0069778464,
13140,0.019475318,
13141,0.011104068,
13142,0.009064526,
13143,0.0058567612,
13144,-0.008321168,
13145,-0.017544514,
13146,-0.0034195315,
13147,0.0066991886,
13148,-0.022800384,
13149,0.0070080203,
13150,-0.013451796,
13151,0.021890936,
13152,0.0031724568,
13153,-0.011983809,
13154,-0.023795731,
13155,0.02259855,
13156,-0.0002248992,
13157,-0.012807286,
13158,0.006965697,
13159,-0.0035984593,
13160,0.0053037223,
13161,-0.030137565,
13162,0.012808759,
13163,-0.08433846,
13164,0.022518164,
13165,0.017080324,
13166,0.029489905,
13167,-0.052638482,
13168,-0.02683187,
13169,0.040911995,
13170,-0.04143387,
13171,-0.0010402475,
13172,0.055270318,
13173,-0.021785721,
13174,0.010993591,
13175,0.010870993,
13176,0.008602439,
13177,0.0483666,
13178,0.021659441,
13179,0.037108827,
13180,0.002845505,
13181,0.008091955,
13182,-0.023710882,
13183,-0.021985868,
13184,0.008445963,
13185,0.0067758737,
13186,0.02409479,
13187,-0.0074265045,
13188,0.012385372,
13189,0.02422165,
13190,-0.022624036,
13191,-0.013127968,
13192,-0.004681463,
13193,0.024155509,
13194,-0.022453064,
13195,-0.011395594,
13196,-0.017485715,
13197,0.024018377,
13198,-0.0061750994,
13199,0.009983509,
13200,-0.01580017,
13201,-0.047450326,
13202,0.005966111,
13203,-0.057645164,
13204,-0.020625105,
13205,0.033534337,
13206,-0.015731,
13207,-0.037759084,
13208,-0.027164973,
13209,0.039679028,
13210,-0.019743865,
13211,-0.0003407587,
13212,0.0060392222,
13213,-0.027018553,
13214,0.03260839,
13215,-0.010563492,
13216,0.01173452,
13217,0.002049068,
13218,0.02615979,
13219,-0.0052594426,
13220,-0.04997279,
13221,-0.03882318,
13222,0.045340005,
13223,-0.04449875,
13224,0.032763798,
13225,0.009863005,
13226,0.04401847,
13227,-0.031428978,
13228,-0.033864535,
13229,-0.00073094666,
13230,-0.021517416,
13231,-0.011575861,
13232,0.028679986,
13233,0.014800724,
13234,0.010348603,
13235,-0.044335816,
13236,0.044832338,
13237,0.06837085,
13238,0.0458403,
13239,0.011085889,
13240,-0.033116717,
13241,-0.04097155,
13242,0.03230381,
13243,-0.033242866,
13244,-0.014911435,
13245,0.020217402,
13246,-0.0038724935,
13247,-0.061181806,
13248,-0.020823577,
13249,-0.023539685,
13250,-0.0027038176,
13251,-0.003540453,
13252,0.010271294,
13253,-0.0056127664,
13254,-0.0016375147,
13255,-0.0014486664,
13256,0.038057707,
13257,0.03634673,
13258,0.05081348,
13259,0.018982539,
13260,0.0153554175,
13261,0.015032993,
13262,-0.021036472,
13263,-0.00066773116,
13264,-0.017147297,
13265,0.016731163,
13266,0.01943003,
13267,-0.02112799,
13268,0.0061147995,
13269,-0.006594751,
13270,0.0061599314,
13271,-0.020762853,
13272,0.0027394963,
13273,0.0186988,
13274,-0.017925296,
13275,-0.00019057842,
13276,0.0016203857,
13277,-0.022417156,
13278,0.0063412157,
13279,-0.0203486,
13280,-0.015967222,
13281,-0.006732112,
13282,0.031596098,
13283,-0.08261106,
13284,-0.002497551,
13285,-0.03444967,
13286,-0.02479685,
13287,-0.027668606,
13288,0.012125408,
13289,0.004845828,
13290,0.0033278675,
13291,0.021422332,
13292,0.037702166,
13293,0.004141936,
13294,0.028377095,
13295,-0.030147519,
13296,0.055147566,
13297,0.09400037,
13298,0.025870755,
13299,-0.012492192,
13300,-0.031952314,
13301,-0.0008775522,
13302,0.022664417,
13303,-0.05009631,
13304,0.006083754,
13305,-0.006088189,
13306,-0.018970868,
13307,-0.0029218972,
13308,0.018099476,
13309,-0.01823366,
13310,0.018437825,
13311,0.011522898,
13312,0.012726417,
13313,-0.0010687369,
13314,0.03227382,
13315,-0.032948684,
13316,0.05048378,
13317,0.038276296,
13318,0.02294994,
13319,0.011324327,
13320,0.012600787,
13321,-0.035402592,
13322,0.020733442,
13323,-0.038475875,
13324,0.008725749,
13325,0.02689873,
13326,-0.013804267,
13327,-0.04856995,
13328,0.0009861342,
13329,-0.0042549255,
13330,-0.051500726,
13331,0.0022169526,
13332,0.038895823,
13333,0.0008327912,
13334,0.0075739566,
13335,-0.039529335,
13336,0.032369822,
13337,0.09947244,
13338,-0.008497039,
13339,0.0003918521,
13340,0.016833495,
13341,0.006766075,
13342,0.019356374,
13343,0.0019905795,
13344,0.024980469,
13345,0.0051865773,
13346,-0.0014041193,
13347,-0.007607759,
13348,-0.009544036,
13349,0.021927623,
13350,-0.002381235,
13351,-0.003403418,
13352,-0.0012660398,
13353,0.021950232,
13354,-0.012045306,
13355,0.020905714,
13356,0.011777057,
13357,0.015149767,
13358,0.014628713,
13359,-0.0012958429,
13360,-0.031797126,
13361,-0.052494958,
13362,0.016444622,
13363,-0.024085034,
13364,0.030193929,
13365,0.010419522,
13366,-0.016798679,
13367,-0.042314284,
13368,-0.030738374,
13369,0.04210013,
13370,-0.020468004,
13371,-0.02147255,
13372,0.032584418,
13373,0.009962999,
13374,0.051295567,
13375,-0.033736113,
13376,0.041952956,
13377,0.055696405,
13378,0.015190987,
13379,0.0057733706,
13380,0.008221069,
13381,-0.017392537,
13382,0.022180732,
13383,-0.052756846,
13384,-0.0008560462,
13385,0.014103653,
13386,0.0011039719,
13387,-0.040067364,
13388,-0.015163593,
13389,0.048177358,
13390,-0.04244069,
13391,0.0028537356,
13392,0.040843308,
13393,0.017126895,
13394,0.043030966,
13395,-0.038635194,
13396,0.051656973,
13397,0.05834231,
13398,0.010577365,
13399,-0.0013439103,
13400,-0.0009140936,
13401,-0.005918645,
13402,-0.010589417,
13403,-0.0028592309,
13404,-0.020757107,
13405,-0.021242006,
13406,0.022311926,
13407,0.015642893,
13408,-0.0004529102,
13409,-0.008422972,
13410,-0.018057542,
13411,0.016160188,
13412,-0.0048917653,
13413,0.0037731074,
13414,0.008217644,
13415,-0.004876607,
13416,0.003619795,
13417,-0.0023388746,
13418,-0.007848532,
13419,-0.017678723,
13420,-0.01940609,
13421,-0.0015494558,
13422,-0.007510593,
13423,0.0057375594,
13424,-0.023185922,
13425,-0.009245936,
13426,0.0043419464,
13427,0.014072801,
13428,0.019605517,
13429,-0.00504663,
13430,0.023020508,
13431,0.011905375,
13432,-0.013589046,
13433,0.021680571,
13434,-0.008623688,
13435,-0.005403241,
13436,0.0008206733,
13437,0.0020725874,
13438,-0.015702475,
13439,0.010223788,
13440,-0.01940609,
13441,-0.0015494558,
13442,-0.007510593,
13443,0.0057375594,
13444,-0.023185922,
13445,-0.009245936,
13446,0.0043419464,
13447,0.014072801,
13448,0.019605517,
13449,-0.00504663,
13450,0.023020508,
13451,0.011905375,
13452,-0.013589046,
13453,0.021680571,
13454,-0.008623688,
13455,-0.005403241,
13456,0.0008206733,
13457,0.0020725874,
13458,-0.015702475,
13459,0.010223788,
13460,-0.018360144,
13461,-0.012949,
13462,-0.022988692,
13463,-0.0071537113,
13464,-0.018363776,
13465,0.010430889,
13466,-0.008345573,
13467,0.017915927,
13468,-0.018574689,
13469,-0.005640741,
13470,0.0154673215,
13471,0.0066096135,
13472,-0.0006415973,
13473,0.0029713803,
13474,0.009720877,
13475,-0.0038587681,
13476,-0.016612642,
13477,-0.01554785,
13478,-0.01908463,
13479,0.022713602,
13480,0.014219369,
13481,-0.013836731,
13482,0.0069159325,
13483,0.013672463,
13484,0.010863399,
13485,0.021210128,
13486,-0.017402861,
13487,-0.007616545,
13488,0.0076135825,
13489,-0.0072350567,
13490,-0.016284954,
13491,-0.0059026927,
13492,-0.024137648,
13493,0.0015961566,
13494,0.013869467,
13495,-0.013656545,
13496,-0.011652673,
13497,-0.0023627037,
13498,0.001209926,
13499,0.0029635811,
13500,-0.0002398612,
13501,-0.0053760796,
13502,0.013656629,
13503,-0.032714896,
13504,-0.030106902,
13505,0.030423818,
13506,-0.044319987,
13507,-0.021139232,
13508,-0.010487412,
13509,0.043589294,
13510,-0.017669527,
13511,-0.01255685,
13512,0.03568429,
13513,0.01087359,
13514,0.0130133275,
13515,-0.013483223,
13516,0.04543275,
13517,0.034393914,
13518,-0.005868647,
13519,-0.0074278787,
13520,-0.016861962,
13521,-0.023147633,
13522,0.04851177,
13523,-0.05832472,
13524,0.028961081,
13525,0.0073056826,
13526,0.004783064,
13527,-0.016835788,
13528,0.0057089003,
13529,-0.011486071,
13530,0.017090233,
13531,0.01613976,
13532,0.01329119,
13533,-0.027352827,
13534,0.004514511,
13535,0.010809135,
13536,0.04458803,
13537,-0.0012273574,
13538,0.021683652,
13539,0.016424606,
13540,-0.020495258,
13541,-0.011026789,
13542,0.031579755,
13543,-0.069396794,
13544,0.008660231,
13545,0.0070648286,
13546,-0.0063430225,
13547,-0.01160397,
13548,-0.018354043,
13549,0.0008817149,
13550,-0.00068426505,
13551,0.002771134,
13552,0.004169332,
13553,-0.030267997,
13554,-0.0151485475,
13555,0.010138692,
13556,0.01807697,
13557,-0.002861212,
13558,-0.0027902685,
13559,0.006199657,
13560,-0.0314627,
13561,-0.05802295,
13562,0.01386566,
13563,-0.039663807,
13564,0.003812734,
13565,0.020641686,
13566,-0.021564491,
13567,-0.041463085,
13568,-0.0032919894,
13569,0.0077181906,
13570,0.028230157,
13571,0.024940701,
13572,-0.014847543,
13573,-0.034969326,
13574,0.071091674,
13575,-0.014288063,
13576,0.011578857,
13577,0.039575886,
13578,-0.0019500954,
13579,-0.03928172,
13580,0.012277053,
13581,0.013422098,
13582,-0.008912981,
13583,0.0053007086,
13584,-0.021158379,
13585,-0.019519065,
13586,0.012205411,
13587,0.0028913463,
13588,-0.009220912,
13589,0.002157626,
13590,0.0071799927,
13591,-0.009856513,
13592,0.018395444,
13593,-0.018215384,
13594,0.0045816517,
13595,0.015932132,
13596,-0.018329522,
13597,-0.024717286,
13598,0.02297572,
13599,-0.0015004191,
13600,0.012277053,
13601,0.013422098,
13602,-0.008912981,
13603,0.0053007086,
13604,-0.021158379,
13605,-0.019519065,
13606,0.012205411,
13607,0.0028913463,
13608,-0.009220912,
13609,0.002157626,
13610,0.0071799927,
13611,-0.009856513,
13612,0.018395444,
13613,-0.018215384,
13614,0.0045816517,
13615,0.015932132,
13616,-0.018329522,
13617,-0.024717286,
13618,0.02297572,
13619,-0.0015004191,
13620,-0.00028911507,
13621,0.01154391,
13622,0.0248886,
13623,0.00086219807,
13624,-0.026338631,
13625,-0.0009281351,
