,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,Label
577,0.00128261,0.002030624,0.006504781,-0.01775181,0.02186725,0.008135499,0.004916924,-0.020869007,-0.008608572,-0.007715887,0.04438531,-0.02189493,-0.009958368,0.007180189,-0.010765206,0.013097066,0.008211609,-0.005542074,-0.020602237,-0.01084497,0.002035473,-0.012629364,0.005054375,0.000523067,-0.002909876,-0.009212818,0.007434283,0.006036906,0.006644916,-0.012866933,0.010510284,-0.010455287,0.005349675,0.020364778,0.016762711,0.004791692,-0.003945689,-0.001297008,0.005302963,-0.01154657,-0.00373812,0.008283471,-0.03159466,-0.000621471,-0.00102404,-0.008874761,0.010686307,0.008132201,0.011883801,0.011685947,-0.010153873,0.011059105,-0.015442571,-0.012987359,0.001160242,-0.011898315,-0.021738004,0.013309488,-0.019833483,0.004588863,-0.008079604,-0.012829021,0.01985945,-0.008634701,-0.0057904,-0.014422141,0.013310923,0.01269345,0.022563282,-0.022890361,-0.015332771,0.0317833,-0.022228425,0.012079727,0.017986815,0.010769655,-0.024907695,-0.007992268,0.009800423,0.015985968,0.001678092,0.010420034,-0.024114622,0.012761102,-0.016523099,0.015878811,-0.011979225,-0.004141541,-0.002160926,0.008032938,-0.019381233,-0.01591024,0.026495839,0.005137781,0.010748799,-0.001743238,-0.025995135,-0.018253645,0.015784401,0.026429921,25,Don't move
578,0.01369841,0.005700007,-0.023615526,0.015965464,-0.026198978,-0.023548223,-0.012167919,0.000838091,-0.02576992,-0.04647192,0.03973654,-0.018564526,-0.011809998,-0.035499137,0.011924624,-0.001741023,-0.03245826,-0.039723236,-0.003833777,-0.020874983,0.013207263,-0.004865899,0.044126317,0.055461742,0.026546134,-0.053904355,-0.015874557,-0.043704707,-0.037830587,-0.017159574,-0.009776164,0.012621118,0.038389847,0.0203789,0.022052567,0.00180535,-0.006020318,0.010228644,-0.009565894,0.025353208,0.001671607,0.003229449,-0.007612182,0.027461814,0.014640246,-0.032857426,0.021943886,0.026529849,-0.034253024,0.008767837,0.020780196,0.025266817,-0.023270551,-0.026180279,0.019250738,0.012095595,0.002765896,0.00935986,-0.05775087,-0.005870938,-0.04413638,-0.00238867,0.027367499,0.009974925,-0.011515992,-0.030978804,0.030184891,-0.008285976,0.03354296,-0.034271814,0.011844004,-0.012309771,-0.031676747,0.024744146,-0.002921554,0.006168245,-0.028381202,-0.00870668,-0.009552275,-0.007439328,0.03170616,-0.007436007,-0.043137647,-0.018049147,-0.002294817,0.000836875,0.04034047,0.000791347,0.050763614,0.012469239,-0.019692248,0.044879004,0.001507846,0.01405079,0.010707228,-0.013569078,0.010081254,0.032363117,0.033905514,0.006434918,5.882352941,Don't move
579,0.001099568,-0.006921819,0.0116216,-0.001323511,0.019054856,0.036938615,-0.005701429,0.015007475,0.013125614,-0.010920382,0.017912732,0.014056865,-0.020925796,0.003213558,-0.02849098,-0.009381057,0.008639725,0.003904402,-0.046784654,-0.017478662,0.027127616,0.011376786,-0.026417747,-0.020413026,-0.001910296,-0.03493958,0.02354353,-8.79E-05,-0.000604805,-0.014742995,0.015852071,-0.007287032,0.003200297,0.012439858,0.003682757,0.014978513,0.018986428,-0.03164682,0.03411264,-0.030685201,0.006811144,0.010953806,-0.021917399,0.01344465,-0.008878621,-0.03389879,-0.000873363,0.029983373,-0.021624397,0.011132408,-0.023986254,0.033780348,0.02419971,0.013200013,-0.007044381,0.013286982,-0.01279498,-0.002301981,0.028193414,-0.016477816,-0.03246476,-0.020803738,-0.006167723,0.007482451,-0.02064783,-0.009083799,0.019214109,-0.014084457,0.027180972,0.006809332,-0.007371395,0.029053023,-0.015061425,0.036225043,0.004376225,0.01224369,0.01452085,-0.005943625,-0.006135833,0.023377614,-0.051448606,0.028235575,0.019979602,0.0105268,-0.001548919,-0.010723247,-0.014550274,0.01897659,0.008985065,-0.03161012,-0.000643338,0.006874844,0.033277415,0.04068964,-0.004368095,0.005291679,-0.035137482,-0.036427144,-0.031647578,0.01917263,5.882352941,Don't move
580,0.000924325,0.003284346,-0.000940778,0.001057273,-0.004246376,0.000900989,0.002912932,-0.002658648,-0.002887622,0.001911295,0.000286009,1.52E-05,-0.003091801,-0.003730371,-0.000304263,0.000191939,0.001700333,0.001729889,0.002612551,-0.001681191,0.004771315,-0.003061226,-0.002607526,-0.001898826,0.003097683,-0.00175618,-0.001812081,-0.001889102,0.001967641,0.003216988,-0.001194525,-0.003460927,0.00162836,0.000869828,0.003279616,-0.002792859,0.001211745,-0.001212655,-0.003972012,-0.004748294,8.65E-05,0.000923994,-0.00114148,-0.002076757,-0.00355192,-0.002741059,0.000515753,-0.004212839,-0.001299477,-0.000249909,-0.001936062,-0.001394704,0.001346005,0.00021762,-0.003035696,0.002296305,-0.003108638,-0.001487711,0.003086432,-0.004274614,0.00201909,-0.004937128,0.00404491,0.003941471,0.001021765,-0.002481001,0.003482955,-0.00235313,0.004274183,0.000579359,0.001139122,-0.003921893,0.004516164,-0.001674123,-0.002005202,0.002758073,-0.000848085,-0.001392848,-0.001308417,-0.001615288,-0.001752006,0.004205534,-0.004933186,0.002922968,0.000394867,0.001192952,0.001609977,-0.003850728,0.00411972,-0.003033906,0.002089841,-0.001719586,0.001221682,-0.001505441,-0.002327562,-0.000188498,0.003748996,-0.001178268,0.0010236,-0.000125634,20.83333333,Don't move
581,-0.002777552,0.009639547,0.004680671,-0.011614186,-0.004438458,-0.018971033,-0.009982064,-0.023389006,0.0042854,-0.010584799,-0.003633439,-0.003244884,0.014933793,0.00144814,0.003339453,0.019172762,-0.00727697,-0.010794342,-0.040530074,-0.000449974,-0.004599845,-0.005024576,0.001795118,0.019241873,0.015997747,-0.001285454,0.004820555,-0.012227428,-0.02460128,-0.012442119,0.011244518,0.018996237,-0.008388387,0.000862853,0.021346249,0.034030695,-0.003565995,0.012650032,0.013784463,0.019652868,-0.005227631,0.023125283,-0.005917656,-0.00060129,-0.006158587,-0.013081539,0.023763064,-0.019942278,0.001287378,-0.007507709,0.002052314,-0.01299246,0.000388483,-0.00263939,-0.042030662,0.012598475,0.010716537,-0.010341191,-0.039932825,-0.009964759,-0.011570318,-0.006295768,0.010198295,0.007972445,0.011947587,-0.007735114,0.003544167,-0.003369028,0.022974836,-0.002595343,-0.015398135,-0.000852705,-0.018453827,0.021347774,0.003759759,0.012597973,-0.04059051,0.004287549,0.000331136,0.006500933,0.012289633,0.000287675,-0.00218974,0.011125542,0.001561132,0.009746917,0.027083205,0.00203637,0.023437884,0.034158897,-0.01746419,-0.016377235,0.002669961,-0.009808326,0.01858088,0.002564464,0.003264803,0.018826896,0.01938843,0.008628974,11.76470588,Don't move
582,0.004292714,0.003601798,-0.003289104,-0.004642644,0.00234773,-0.004388905,0.004607439,-0.001391465,0.003611807,-0.0012391,0.001554688,0.003751503,0.003977138,-0.003021198,-0.003098981,-0.003964259,0.002559714,0.003681227,-0.00124429,0.003092194,-0.003037247,-0.001668105,-0.002029296,9.00E-05,0.003274445,0.000825727,0.001868894,0.003980454,0.003309783,0.004719111,0.0025793,-0.001125954,0.001646444,0.001110216,-0.000672476,0.00436286,0.004094217,-0.00345135,-0.000295472,-0.004558114,0.003724546,-0.001136463,0.003165663,-0.004669091,0.000785338,-0.00176339,-0.003802058,-0.00248297,0.000128947,-0.001081576,-0.00230927,-0.001037134,0.00043461,0.002629711,0.004842772,-0.001409861,0.002888128,-0.003709157,-0.003958353,-0.000776554,0.000983076,0.000768677,0.002263533,0.004100632,-0.000752699,-0.002969788,-0.002072423,-0.000254521,-0.00213462,0.000559574,0.004395467,-0.004781234,0.004067623,0.004424047,6.71E-05,0.000353112,-0.002042681,0.001319527,0.000232026,0.001402294,-0.000682708,0.000786646,-0.00385981,-0.003023073,0.004944158,9.92E-06,0.004500339,0.001470347,-0.001763943,-0.001931028,0.000437914,-0.004259329,0.000610687,0.000260443,-0.000564715,-0.003768892,0.000607819,-0.002023004,0.002973124,0.003415324,6.743185079,Don't move
583,-0.002892524,0.0031895,-0.002897942,0.00126614,0.002810518,0.000400746,0.004631484,-0.001179187,-0.003126203,0.000930115,-0.002632986,0.003789186,0.004282788,-0.00012483,0.001475189,0.000604327,0.002707309,-0.000487358,-0.001567261,-0.003108405,0.001865495,0.001032072,0.002609362,0.004851966,0.003473125,0.003262793,-0.003440426,-0.000948949,0.002006613,-0.002825878,-0.000153085,0.002226937,0.001747629,0.003236451,-0.003817526,0.00445893,-0.002554242,0.002172904,-0.001135771,-0.004171354,-0.001789937,-0.003091665,-0.002972181,-0.001279392,-0.004164931,0.000277094,0.003479454,-0.002775354,-0.002911811,-0.000990655,-0.004613904,0.001561853,0.000416637,0.00048919,0.002952576,-0.003194424,0.000798332,0.002302052,-0.003644037,0.00027335,0.003519347,-0.000253643,-0.004203416,0.000400183,0.004105452,0.003279049,0.002966817,-0.003711901,-0.004524583,0.002528234,-0.002686184,0.004965993,-0.00264828,-0.000598571,0.0036568,0.001980725,0.002567027,0.001118575,-0.004499451,0.004122616,-0.002023401,-0.00052767,0.003299227,-0.004693259,0.000239209,-0.001483091,2.40E-05,-0.004851509,-0.000547458,0.001569988,0.003256779,-0.002141889,-0.002936851,0.000987072,-0.003323552,0.004230248,-0.003436209,0.002867887,-0.002500488,0.00401216,14,Don't move
584,-0.002892524,0.0031895,-0.002897942,0.00126614,0.002810518,0.000400746,0.004631484,-0.001179187,-0.003126203,0.000930115,-0.002632986,0.003789186,0.004282788,-0.00012483,0.001475189,0.000604327,0.002707309,-0.000487358,-0.001567261,-0.003108405,0.001865495,0.001032072,0.002609362,0.004851966,0.003473125,0.003262793,-0.003440426,-0.000948949,0.002006613,-0.002825878,-0.000153085,0.002226937,0.001747629,0.003236451,-0.003817526,0.00445893,-0.002554242,0.002172904,-0.001135771,-0.004171354,-0.001789937,-0.003091665,-0.002972181,-0.001279392,-0.004164931,0.000277094,0.003479454,-0.002775354,-0.002911811,-0.000990655,-0.004613904,0.001561853,0.000416637,0.00048919,0.002952576,-0.003194424,0.000798332,0.002302052,-0.003644037,0.00027335,0.003519347,-0.000253643,-0.004203416,0.000400183,0.004105452,0.003279049,0.002966817,-0.003711901,-0.004524583,0.002528234,-0.002686184,0.004965993,-0.00264828,-0.000598571,0.0036568,0.001980725,0.002567027,0.001118575,-0.004499451,0.004122616,-0.002023401,-0.00052767,0.003299227,-0.004693259,0.000239209,-0.001483091,2.40E-05,-0.004851509,-0.000547458,0.001569988,0.003256779,-0.002141889,-0.002936851,0.000987072,-0.003323552,0.004230248,-0.003436209,0.002867887,-0.002500488,0.00401216,14,Don't move
585,0.009506529,0.003530712,0.011063056,-0.009821168,0.009850564,0.011751133,0.008038699,-0.000736951,-0.002579754,-0.019183246,-0.005114505,-0.016841307,-0.007655256,-0.002140476,0.001003902,-0.020313496,0.02580339,0.006823686,-0.014182409,0.017191196,0.007506212,-0.001631304,-0.005810021,-0.006112363,-0.006304963,-0.014328679,-0.000128421,0.003302104,-0.012683631,-0.01016916,-0.025261529,-0.011886884,0.01135477,0.01242803,-0.005390184,-0.008322178,-0.012349042,-0.012135344,0.014103601,-0.003410509,0.005139809,0.014826869,-0.013716789,0.003445104,-0.011292074,-0.010632262,-0.005597006,0.014512511,-0.012011292,0.000606842,0.011437343,0.010889608,0.001380681,-0.028906522,0.006171143,0.006468938,-0.007339188,-0.000214463,-0.007386705,-0.00899774,-0.013837773,-0.012336063,0.015276963,-0.025809638,-0.020588143,0.00167456,-0.004725328,-0.006568943,0.001471599,-0.003614655,-0.020737369,-0.011863381,-0.018048793,0.01232299,0.011677184,-0.013679082,-0.028083138,-0.002660387,0.002015372,0.008656191,-0.0323942,-0.020525342,-0.004901856,0.01563561,-0.004290059,0.003462405,-0.008065638,0.019902105,0.01762281,0.009737583,-0.01185365,0.000435899,0.012256414,-0.002016281,0.013974184,-0.003171477,-0.018729867,-0.02305112,-0.017042223,-0.005068087,8.306503542,Don't move
586,0.007141259,0.003033196,0.007905746,-0.006579184,0.005604721,0.012867503,-0.005748173,0.002337475,-0.00307428,-0.030083295,0.012825347,-0.020710638,-0.014462549,0.016383847,-0.022205275,0.003913698,0.008148329,-0.00262493,-0.031912126,-0.017574243,-0.001087527,-0.00966023,-0.009392885,-0.009573506,-0.004744061,-0.02363035,0.018624607,0.011256044,0.001250971,0.004381274,0.004281155,-0.020623172,0.011312382,0.023628423,0.027726375,0.007249045,-0.015506418,-0.00684094,0.010066103,-0.00699978,0.010349855,-0.015831908,-0.017559042,0.012856876,0.010497902,-0.019655246,-0.008854094,0.014225284,0.003081881,0.002502753,-0.004736962,0.008072439,-0.005035235,-0.021254981,-0.014356342,-0.003107796,-0.01414043,0.00516641,-0.024541464,0.01072445,-0.007949954,-0.02151698,0.018190341,-0.007849731,-0.007552583,-0.004032855,0.005244881,0.021289285,0.00484288,-0.005572081,-0.010299357,0.022975985,-0.020113517,0.006284494,0.006906358,0.01039343,-0.01744615,-0.003724824,0.009726076,0.008045284,-0.002996907,-0.006586097,0.000542296,0.008836616,-0.023483884,0.009772915,-0.02397769,0.016305579,0.011524298,0.011437623,-0.006338299,-0.018160772,0.013912408,0.022299847,-0.003220884,-0.002260003,-0.028832633,-0.007599593,0.010906241,0.014228033,11.76470588,Don't move
587,0.011487553,0.014541094,-0.002235062,0.0046861,-0.006775943,0.007632741,-0.011544164,0.005704131,0.01402337,-0.00870294,0.016039407,-0.018373238,-0.008533236,0.015200987,-0.016969997,0.006153263,0.001593728,0.004029016,-0.000243995,0.001876727,0.004975051,-0.000234411,-0.005642757,-0.02032903,-0.002391617,-0.010585489,0.01588065,0.002710048,-0.000191989,-0.001807407,-0.001045386,-0.001506555,-0.006755772,0.007440154,-0.001523922,0.017378908,0.012694601,-0.001131292,-0.004304668,-0.001622723,0.000746679,0.007458952,-0.004726179,0.016583415,0.003637663,-0.011505656,-0.011254492,0.020145413,0.008606186,-0.006050974,-0.023939185,-0.007062641,0.018327683,-7.81E-05,-0.007554881,0.009386192,-0.003639466,-0.011783588,0.006925648,-0.025318008,-0.007510779,0.003446715,0.002897931,-0.019007355,0.003519397,0.024319839,-0.017035123,-0.007431614,0.002688962,-0.007958588,5.47E-05,-0.001051093,-0.014806081,0.003536022,0.000516143,0.002838961,0.000989076,-0.000542144,0.006018277,-0.009414515,-0.018314708,-0.005759133,0.01453707,-0.002199673,0.006238143,0.005182719,-0.004290177,0.00187948,0.008804228,0.000948794,0.008398512,0.006113486,-0.000495873,-8.25E-05,0.005379041,-0.01691806,-0.035061024,-0.00686967,0.012788453,0.002580115,6.666666667,Don't move
588,-0.00214342,0.002781603,0.00166085,0.003392592,0.002799208,-0.001286995,-0.001692562,-0.001926955,-0.001019906,-0.004123281,-0.000685914,-0.002338376,-0.000633452,-0.001817787,-0.001951696,0.000683725,-0.003240981,0.00185446,-0.001524288,0.001703955,-0.004707958,1.35E-05,-0.004227892,-0.003821866,0.001126245,-0.000365875,-0.002726218,-6.26E-05,-0.003240313,-0.002241753,0.00128642,-0.00481531,-0.000183459,0.002470108,-0.003023136,0.002368693,-0.001854997,-0.000986669,0.000549383,-0.003967803,-0.001761165,0.001223079,0.00376307,-0.002430242,-0.003195747,-0.002927762,-0.001787785,-0.00178589,-0.00220439,-0.004431087,0.002020559,0.004413607,0.002661749,-0.001657002,0.00349644,8.34E-05,-0.002628545,0.003173309,0.000173207,-0.000419808,0.004098742,0.002572808,-0.000169776,0.003851875,-0.002349404,-0.002959207,-0.001623833,-0.002640662,0.00480945,-0.003374948,-0.001100511,0.00382238,-0.0027491,-0.000430023,0.002976946,-0.003503448,0.004912395,0.002327369,0.004091693,-0.00376473,-0.002023648,0.004773399,0.003806477,0.00298317,-0.003732036,0.003976845,-0.002693371,-0.001291982,0.001780406,-0.000712434,0.002774386,0.002253146,-0.001657806,0.004543991,-0.002368928,-0.003570733,-0.002885178,0.003369389,0.001557286,-0.000827397,9.523809524,Don't move
589,-0.001692058,-0.007086045,0.005060449,-0.002453325,0.01616992,0.00212369,-0.010335168,0.005851986,0.005904485,0.016282331,0.010191266,-0.00097778,-0.002611422,-0.003565062,-0.006117964,0.013945712,0.008647369,0.001401855,-0.008923169,-0.004885339,0.005731138,0.000688511,-0.00444264,-0.02038549,0.00708179,-0.004446892,0.008610486,0.004814321,-0.002069436,-0.003964339,0.006510803,-0.003255985,-0.005599951,-0.002902393,0.000834895,0.008452502,-0.01323784,-0.005952688,0.014096543,-0.009213368,0.002105601,0.000594696,-0.005443216,0.004385273,0.007104175,-0.005120892,0.006947642,0.013055359,0.007635741,-0.004066452,-0.002565798,0.00126073,-0.000488111,-0.002215844,0.003985883,-0.007465299,-0.004031546,-0.015193861,0.003009154,-0.00276885,0.000553895,-0.00572569,0.00081893,-0.002291881,-0.009747105,0.005257098,-0.001399668,0.010784746,-0.008708352,-0.009289516,-0.009796106,0.006608458,0.000143727,-0.001132688,-0.007411401,-0.000498933,0.001375357,-0.009960733,-0.00409311,0.002621943,-0.022401283,0.008466281,0.007560402,-0.012475334,-0.008707765,0.003340131,-0.010303138,-0.001385295,-0.010640666,-0.001260793,-0.001398606,0.002721615,0.007527215,0.001212,0.002891743,-0.001103716,-0.010979282,-0.007757613,0.00979194,0.003784947,6.15199035,Don't move
590,0.052308634,0.009915705,0.000702243,-0.026171671,0.030969564,-0.017375642,0.026750136,-0.020329464,-0.023140837,-0.014482766,-0.018421404,-0.014976924,0.013452334,-0.007576797,0.012884947,0.027586477,0.02067388,-0.018008597,-0.022001596,0.019472105,-0.052684434,0.004925064,-0.0637772,0.005085807,0.027255138,-0.01513519,-0.062628314,0.041317135,0.047604494,-0.009717044,0.011916977,-0.007246223,-0.029620595,-0.007570128,-0.019628823,0.020128548,-0.051765647,-0.020784907,-0.009789752,-0.033376604,0.003966936,-0.007008922,-0.023874145,-0.008165449,0.00215488,-0.061595708,-0.007976123,0.023935027,0.010706749,0.04906221,0.017752122,0.018627191,-0.021790843,-0.004419669,-0.003645534,0.0459559,0.000540836,-0.049629796,-0.022250418,-0.03678666,0.027527424,0.013429198,-0.067430526,0.01251764,-0.014484797,0.017186964,0.031442355,0.030791508,0.04821098,0.041064017,-0.015387196,-0.027065692,0.007226281,0.004968641,0.025987385,-0.016885154,0.002817416,-0.047628317,0.003399536,-0.041571107,-0.014362628,0.004239128,-0.014011704,0.007829782,-0.035540976,-0.0213838,0.009915051,0.007416937,0.010523329,-0.000735601,0.004583766,0.022675434,-0.003636917,0.025602153,-0.027922492,0.003600777,0.019104885,-0.036317606,0.042504564,-0.023964528,8.450704225,Don't move
591,0.026611619,0.039395932,-0.013859723,0.032432854,-0.016415412,-0.002591865,-0.039235555,-0.023589063,0.017674321,0.025999414,-0.013517322,0.05626609,-0.007491027,-0.006449373,-0.017035846,-0.008145038,-0.002317713,0.008670177,-0.0011039,0.015395477,-0.032439254,0.014570314,0.047828294,-0.011194585,-0.032177467,-0.041602064,-0.023655182,-0.013011766,0.010285948,-0.012135353,-0.03235611,0.029152203,0.003539934,0.019477397,-0.00427484,-0.020823551,0.007878603,-0.017063107,-0.006793817,-0.0210523,-0.03753733,0.021758923,-0.01922046,0.005468439,-0.01160183,-0.018292455,-0.009113432,-0.004199933,0.017163157,0.006741739,-0.008262675,0.02813796,-0.011368698,-0.026776183,-0.001348777,-0.005512158,-0.028500393,-0.007276943,-0.02897615,0.017410863,-0.007638168,0.046507247,-0.03214554,0.007116878,-0.006693563,-0.000993981,-0.05029883,-0.030981967,0.029388549,-0.018697748,-0.004235705,-0.012142072,-0.002332793,0.007694623,0.014419485,0.014254153,-0.011551985,-0.039789017,0.001610535,0.004671852,-0.011420005,0.047749035,-0.022914004,-0.011520453,-0.033984322,0.002727169,-0.01541583,-0.029219657,0.03604908,0.004856453,0.018639522,-0.005438713,-0.004139933,-0.021322232,0.009691126,0.009097816,0.027110118,-0.021081468,-0.024949983,-0.007109575,15,Don't move
592,-0.000248376,-0.005926941,0.013269235,0.002183866,0.009786572,0.036226586,-0.03938877,0.001965808,0.002076599,0.03952883,0.021457627,-0.04123309,0.010507682,0.013692538,-0.021461211,-0.002487196,0.024914091,0.017343959,-0.021059679,9.11E-05,0.02626457,0.001550759,-0.026392505,-0.017489582,0.013896216,-0.024428304,0.004699551,-0.022557955,-0.001250607,0.001777927,-0.004238993,-0.039937563,0.026400024,-0.035239425,0.042459775,0.020676991,-0.027772058,-0.059557475,0.011674972,-0.036426574,-0.017581947,0.010475348,-0.020189354,-0.023738047,0.011974602,-0.000678563,0.009277605,0.008739963,0.024899637,-0.028089354,-0.020938389,0.028877795,-0.017689314,-0.03145633,-0.015130375,-0.002716038,-0.012140269,-0.002446693,0.029675413,-0.024572674,-0.009822326,-0.009263601,0.025594363,-0.010173126,-0.014168052,0.005768813,0.000101414,-0.022846118,-0.021965776,-0.02408128,-0.012156978,0.006386507,-0.027898107,0.009501354,-0.01709313,-0.002032571,0.01597456,0.012164258,-0.006370352,0.023672912,-0.041323863,0.022867236,0.029527036,-0.002877345,-0.026208533,0.02770927,-0.003625393,0.019095793,0.012559319,-0.000445766,0.001026366,-0.018076144,0.004198053,0.02650004,0.015063284,-0.006926491,-0.04777987,-0.019185647,-0.022824356,-0.026211012,3.87755102,Don't move
593,-0.001521093,-0.004570568,0.0012305,0.000986513,-0.000651589,0.003238279,0.004155755,0.00398133,0.000685389,0.002054153,-0.003264452,-0.000228199,0.000932759,0.004042968,0.003798083,0.00420783,0.004490435,5.98E-05,-0.003295916,0.003916747,6.54E-05,0.004342015,0.003358817,-0.004946737,0.003782148,-0.001515657,0.004594231,0.00476555,0.001493337,0.002391724,0.000469817,0.004806635,-0.000681026,0.003032193,0.001786541,0.00493857,-0.001918973,-0.000161698,-0.001291989,0.002701795,-0.002247389,0.003740754,-0.001936581,-0.00028023,-0.00089734,0.003237224,0.003174165,0.000438733,0.003147502,0.00482842,0.004216389,0.003774341,0.002836644,-0.002510512,0.003222362,-0.00335525,0.004153634,-0.003902497,-0.00067259,0.004905901,-0.003335846,0.004775644,-0.000486735,-0.003239697,0.001231395,-0.000581281,0.001153365,0.000588449,-0.003244544,-0.000791161,0.003820366,-0.004423721,0.002652204,0.000321684,0.000175356,0.002819557,-0.000158643,-0.004603951,0.001740207,-0.004866013,-0.003575351,0.001538869,8.30E-05,0.002051087,-0.004388984,0.004789719,-0.003987261,-0.003889591,-0.001282265,0.00158046,0.000558495,0.002624506,0.003472696,-0.003748209,-0.001934724,0.00025257,0.00453438,-0.00403298,-0.002161239,0.002617884,23.80952381,Don't move
594,0.0176643,0.04242684,-0.022752073,-0.02128021,-0.015098514,-0.014439365,0.000423539,-0.019858403,-0.017976241,-0.016392605,0.00092774,-0.031002862,0.031997606,-0.014482291,0.01615442,-0.009935584,0.001756259,-0.003762574,-0.04682613,-0.03951882,0.034450196,-0.01915101,0.004299644,-0.06417385,0.003590313,-0.013571658,0.007300742,0.02014147,0.014602449,-0.025433559,0.031320993,0.005360057,-0.03281629,0.020377016,0.001021267,-0.002593286,-0.054178677,0.007049136,-0.017530937,-0.009224695,-0.025700755,-0.026280954,0.008670013,0.002669871,0.022908993,-0.07646026,0.027547117,-0.009240015,-0.022459902,-0.007981917,0.023885142,0.025360871,0.037804708,-0.03575972,-0.036985405,-0.007412769,0.020084761,-0.021082746,-0.05226032,0.011975542,-0.041386306,-0.000927562,0.009079939,0.003709872,0.022822028,0.00761187,0.03169568,0.028275618,0.010624669,0.039711576,0.02835864,-0.051115844,-0.009283999,0.018054532,-0.036228053,-0.00767821,-0.05359423,-0.021708611,-0.017013963,0.015770936,-0.011194712,-0.001955318,0.021692494,0.01728676,0.012239777,0.04382964,0.03634357,0.04579919,-0.06694579,0.03952156,-0.045828838,-0.029311499,0.04967226,0.028786018,0.006267842,-0.03655235,-0.05221647,-0.020182388,0.036280483,-0.011822782,4.819277108,Don't move
595,0.003473132,-0.00359169,-0.003095964,-0.001069158,-0.000521185,0.002839277,-0.00167456,-0.00244121,-0.001239413,0.002266113,0.000868499,-0.004812534,0.004049777,0.00447326,0.001159052,-0.002804614,-0.001906514,0.00049032,-0.003531584,-0.000293731,-0.001173195,-0.002100274,0.000377916,0.002803518,-0.003368644,-0.002720451,0.001666668,0.00318216,0.00080118,-0.004332518,-0.004680742,-0.003443528,0.001610704,0.004629847,0.000944847,0.001559803,0.003519073,-0.004862804,-0.003781288,0.003747684,-0.003074803,0.000142589,-0.002989841,0.001486206,0.00228224,-0.003891794,-0.004715934,-0.001905373,-0.001960873,-0.004536247,0.001466609,0.004746764,-0.004237343,0.002792494,-0.003979281,0.002986829,-0.000458947,0.00258163,-0.000897408,0.00252625,0.000786018,0.003843719,-0.002324205,-0.003477558,-0.001836003,-0.004363366,-0.004906906,0.001879312,0.004397657,-0.003862727,0.004099236,0.003823275,-0.000340649,0.002764907,-0.004401851,0.002486291,0.003740694,0.000893339,-0.003135796,-0.004984555,-0.004191438,0.001407802,0.002672354,0.00196097,-0.000160066,0.002172104,-0.001526596,0.00313692,0.001832385,-0.003748986,-0.002759249,-0.004076938,0.0027231,0.001999875,-0.004203836,0.004822516,0.003595609,0.002604553,0.00087398,0.002609162,15,Don't move
596,0.021440461,0.005812382,8.85E-05,-0.013975574,-0.003750253,-0.010552937,-0.019229505,-0.007357577,-0.009243032,-0.022527661,0.011802046,0.002780031,-0.025825098,-0.015081919,-0.00422484,0.015741847,0.00259145,-0.010132353,-0.01620895,0.001033742,0.027145958,-0.007970197,-0.0266607,0.008940445,0.006718902,-0.004262853,0.02801418,-0.019182973,-0.001588539,0.01564573,0.024773674,-0.018775616,0.040646598,0.009182224,-0.006756415,-0.005510108,-0.003736496,-0.013357633,0.031286232,-0.022368576,0.006132862,0.017249689,-0.023258572,-0.034618493,-0.004175803,-0.03714129,0.01307833,0.023950731,0.024866268,0.026449611,-0.021992877,0.00939543,-0.001433109,-0.000694367,-0.010604285,-0.010504364,-0.007306724,-0.009195304,1.95E-05,-0.015251329,-0.002081898,-0.020906914,0.01800458,0.001668491,-0.004606658,0.00075157,-0.01440158,-0.034041747,-0.019456167,0.00656872,-0.011108009,0.013411781,-0.013281294,0.003903792,0.006235403,-0.028046746,-0.032612827,-0.01945878,-0.002888923,0.005773872,-0.024973126,-0.001133364,0.013952197,-0.01400287,0.000895579,0.009293702,-0.000846629,0.01921265,0.024039442,0.03069396,-0.022120185,-0.001383041,-0.017791308,0.013342518,0.07049922,0.008284126,-0.003740466,0.001943274,0.018124111,0.013480815,6.201550388,Don't move
